CN,PLT_CN,PREV_TRE_CN,INVYR_A,STATECD_A,UNITCD_A,COUNTYCD_A,PLOT_A,SUBP,TREE,CONDID,AZIMUTH,DIST,PREVCOND,STATUSCD,SPCD,SPGRPCD,DIA,DIAHTCD,HT,HTCD,ACTUALHT,TREECLCD,CR,CCLCD,TREEGRCD,AGENTCD,DECAYCD,STOCKING,WDLDSTEM,VOLCFNET,MORTYR,SALVCD,STANDING_DEAD_CD,PREV_STATUS_CD,PREV_WDLDSTEM,TPA_UNADJ,GroupCount,sum_TPA_UNADJ,TPHA,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR_B,STATECD_B,UNITCD_B,COUNTYCD_B,PLOT_B,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,STAND,MARKER1,MARKER2,MARKER3,DISTANCE,DISTA,MARKER
68409325010538,58281726010538,0,2001,42,9,11,1270,4,3,1,,,0,2,541,36,5.4,1,43,3,35,4,NaN,NaN,NaN,NaN,5,,,0,0,0,1,,,6.018046,30,318.435852,786.8709120846,58228949010538,1320597010538,0,2001,42,9,11,1270,1,,2001,6,26,NaN,1,117,5,0,40.2002,-75.86344,400,NaN,NaN,3,, 221Da,4207,0,259,NaN,NaN,1.47457282584618,1.47457282584618,259
68452222010538,58305323010538,0,2002,42,0,55,2264,1,1,1,,,0,2,541,36,13.9,1,75,2,70,4,NaN,NaN,NaN,NaN,1,,,28.873777,0,1,1,,,6.018046,29,1001.890166,2475.7206946943,58291110010538,1320543010538,0,2002,42,0,55,2264,1,,2002,10,1,NaN,1,116,3,0,40.05729,-77.67398,700,NaN,NaN,4,,M221Ad,4209,0,260,NaN,NaN,3.14769909168332,3.14769909168332,260
68452630010538,58305769010538,0,2002,42,0,55,2661,4,7,1,,,0,2,541,36,13.2,1,65,3,42,4,NaN,NaN,NaN,NaN,4,,,2.060117,0,0,1,,,6.018046,22,201.344248,497.5317040204,58291110010538,1320543010538,0,2002,42,0,55,2661,1,,2002,11,14,NaN,1,1,5,0,40.05124,-77.81549,1110,NaN,NaN,4,,M221Ac,4209,0,261,NaN,NaN,3.2832065042918,3.2832065042918,261
68457951010538,58311171010538,0,2002,42,0,67,2054,2,4,1,,,0,2,541,36,10.1,1,50,3,37,4,NaN,NaN,NaN,NaN,2,,,9.416615,0,1,1,,,6.018046,29,174.523334,431.2558844807,58291110010538,1320546010538,0,2002,42,0,67,2054,1,,2002,3,14,NaN,1,1,4,1,40.49122,-77.39387,660,NaN,NaN,4,,M221Ac,4210,0,262,NaN,NaN,2.75541738234773,2.75541738234773,262
68457935010538,58311171010538,0,2002,42,0,67,2054,2,15,1,,,0,2,541,36,6.9,1,60,3,55,4,NaN,NaN,NaN,NaN,2,,,3.909951,0,1,1,,,6.018046,29,174.523334,431.2558844807,58291110010538,1320546010538,0,2002,42,0,67,2054,1,,2002,3,14,NaN,1,1,4,1,40.49122,-77.39387,660,NaN,NaN,4,,M221Ac,4210,0,263,NaN,NaN,2.75541738234773,2.75541738234773,263
68458030010538,58311258010538,0,2002,42,0,67,2706,1,6,1,,,0,2,541,36,6.1,1,49,3,41,4,NaN,NaN,NaN,NaN,2,,,2.6404,0,1,1,,,6.018046,25,426.240094,1053.2605842787,58291110010538,1320546010538,0,2002,42,0,67,2706,1,,2002,9,3,NaN,1,1,3,1,40.50716,-77.56476,2070,NaN,NaN,4,,M221Ac,4210,0,264,NaN,NaN,2.91866168344398,2.91866168344398,264
68474102010538,58327583010538,0,2002,42,0,109,2479,1,6,1,,,0,2,541,36,5.1,1,41,3,41,4,NaN,NaN,NaN,NaN,2,,,1.327256,0,1,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,265,NaN,NaN,2.52058300772341,2.52058300772341,265
68474086010538,58327583010538,0,2002,42,0,109,2479,3,5,1,,,0,2,541,36,6.8,1,42,3,42,3,NaN,NaN,NaN,NaN,1,,,4.203781,0,1,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,266,NaN,NaN,2.52058300772341,2.52058300772341,266
68474098010538,58327583010538,0,2002,42,0,109,2479,3,7,1,,,0,2,541,36,5.8,1,40,3,30,4,NaN,NaN,NaN,NaN,3,,,1.326613,0,0,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,267,NaN,NaN,2.52058300772341,2.52058300772341,267
68474112010538,58327583010538,0,2002,42,0,109,2479,3,10,1,,,0,2,541,36,5.1,1,35,3,25,4,NaN,NaN,NaN,NaN,4,,,0.205409,0,0,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,268,NaN,NaN,2.52058300772341,2.52058300772341,268
68474130010538,58327583010538,0,2002,42,0,109,2479,3,13,1,,,0,2,541,36,6.2,1,38,3,33,4,NaN,NaN,NaN,NaN,4,,,0.435786,0,0,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,269,NaN,NaN,2.52058300772341,2.52058300772341,269
68474074010538,58327583010538,0,2002,42,0,109,2479,4,5,1,,,0,2,541,36,9.5,1,48,3,48,3,NaN,NaN,NaN,NaN,1,,,10.877062,0,1,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,270,NaN,NaN,2.52058300772341,2.52058300772341,270
68474080010538,58327583010538,0,2002,42,0,109,2479,4,6,1,,,0,2,541,36,8.7,1,45,3,45,3,NaN,NaN,NaN,NaN,1,,,8.494948,0,1,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,271,NaN,NaN,2.52058300772341,2.52058300772341,271
68474094010538,58327583010538,0,2002,42,0,109,2479,4,7,1,,,0,2,541,36,6.3,1,45,3,38,4,NaN,NaN,NaN,NaN,2,,,2.907755,0,0,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,272,NaN,NaN,2.52058300772341,2.52058300772341,272
68474096010538,58327583010538,0,2002,42,0,109,2479,4,8,1,,,0,2,541,36,6.8,1,40,3,32,4,NaN,NaN,NaN,NaN,2,,,3.796964,0,0,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,273,NaN,NaN,2.52058300772341,2.52058300772341,273
68474104010538,58327583010538,0,2002,42,0,109,2479,4,9,1,,,0,2,541,36,7,1,42,3,42,3,NaN,NaN,NaN,NaN,1,,,4.521981,0,1,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,274,NaN,NaN,2.52058300772341,2.52058300772341,274
68474108010538,58327583010538,0,2002,42,0,109,2479,4,10,1,,,0,2,541,36,7.5,1,40,3,37,3,NaN,NaN,NaN,NaN,1,,,5.577393,0,0,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,275,NaN,NaN,2.52058300772341,2.52058300772341,275
68474120010538,58327583010538,0,2002,42,0,109,2479,4,11,1,,,0,2,541,36,8.2,1,40,3,40,3,NaN,NaN,NaN,NaN,1,,,7.114695,0,1,1,,,6.018046,37,774.24559,1913.1995651695,58291110010538,1320549010538,0,2002,42,0,109,2479,1,,2002,6,13,NaN,1,1,3,0,40.76985,-77.20734,600,NaN,NaN,4,,M221Ac,4210,0,276,NaN,NaN,2.52058300772341,2.52058300772341,276
68509134010538,58337766010538,0,2002,42,5,49,2325,4,1,1,,,0,2,541,36,7.3,1,57,2,14,4,NaN,NaN,NaN,NaN,5,,,0.092365,0,0,1,,,6.018046,26,225.416432,557.0152742936,58291110010538,1320556010538,0,2002,42,5,49,2325,1,,2002,8,7,NaN,1,1,4,1,42.15294,-79.91202,1070,NaN,NaN,4,, 222Ia,4205,0,277,NaN,NaN,5.30226193531063,5.30226193531063,277
68508717010538,58337344010538,0,2002,42,5,49,2535,3,6,1,,,0,2,541,36,14.6,1,80,3,67,4,NaN,NaN,NaN,NaN,4,,,3.188262,0,0,1,,,6.018046,25,150.45115,371.7723142075,58291110010538,1320556010538,0,2002,42,5,49,2535,1,,2002,7,31,NaN,1,116,5,0,41.92828,-79.85879,1480,NaN,NaN,4,, 221Fa,4205,0,278,NaN,NaN,5.21053655170214,5.21053655170214,278
68482304010538,58299127010538,0,2002,42,5,125,2502,1,2,1,,,0,2,541,36,15.1,1,74,3,74,4,NaN,NaN,NaN,NaN,3,,,21.084797,0,1,1,,,6.018046,16,234.183208,578.6784161284,58291110010538,1320561010538,0,2002,42,5,125,2502,1,,2002,12,10,NaN,1,116,3,0,40.15041,-80.09201,1070,NaN,NaN,4,, 221Ea,4218,0,279,NaN,NaN,5.46749030967628,5.46749030967628,279
68482306010538,58299127010538,0,2002,42,5,125,2502,1,3,1,,,0,2,541,36,10.8,1,50,3,6,4,NaN,NaN,NaN,NaN,4,,,0.294245,0,0,1,,,6.018046,16,234.183208,578.6784161284,58291110010538,1320561010538,0,2002,42,5,125,2502,1,,2002,12,10,NaN,1,116,3,0,40.15041,-80.09201,1070,NaN,NaN,4,, 221Ea,4218,0,280,NaN,NaN,5.46749030967628,5.46749030967628,280
68488614010538,58331192010538,0,2002,42,6,35,2055,3,8,1,,,0,2,541,36,5.9,1,44,3,5,4,NaN,NaN,NaN,NaN,5,,,0,0,0,1,,,6.018046,61,987.625930000001,2440.4730543265,58291110010538,1320567010538,0,2002,42,6,35,2055,1,,2002,9,17,NaN,1,1,6,0,41.10959,-77.38778,1580,NaN,NaN,4,,M221Ac,4205,0,281,NaN,NaN,2.67654399160261,2.67654399160261,281
68507486010538,58336120010538,0,2002,42,6,47,2067,1,10,1,,,0,2,541,36,9,1,85,3,31,4,NaN,NaN,NaN,NaN,3,,,4.445769,0,0,1,,,6.018046,41,315.687122,780.0786628181,58291110010538,1320568010538,0,2002,42,6,47,2067,1,,2002,7,8,NaN,1,116,6,0,41.54906,-78.5163,2050,NaN,NaN,4,, 211Ga,4205,0,282,NaN,NaN,3.82910690973287,3.82910690973287,282
68507544010538,58336120010538,0,2002,42,6,47,2067,2,12,1,,,0,2,541,36,14.9,1,105,3,52,4,NaN,NaN,NaN,NaN,3,,,19.627222,0,0,1,,,6.018046,41,315.687122,780.0786628181,58291110010538,1320568010538,0,2002,42,6,47,2067,1,,2002,7,8,NaN,1,116,6,0,41.54906,-78.5163,2050,NaN,NaN,4,, 211Ga,4205,0,283,NaN,NaN,3.82910690973287,3.82910690973287,283
68451117010538,58304233010538,0,2002,42,6,53,2544,3,5,1,,,0,2,541,36,16.2,1,120,2,100,4,NaN,NaN,NaN,NaN,3,,,25.095776,0,0,1,,,6.018046,24,558.11652,1379.133826746,58291110010538,1320569010538,0,2002,42,6,53,2544,1,,2002,2,27,NaN,1,1,5,0,41.44019,-79.26179,1630,NaN,NaN,4,, 211Ga,4205,0,284,NaN,NaN,4.56175202586945,4.56175202586945,284
68450969010538,58304055010538,0,2002,42,6,53,2764,2,8,1,,,0,2,541,36,12.3,1,80,3,45,4,NaN,NaN,NaN,NaN,4,,,1.667256,0,0,1,,,6.018046,37,636.351118,1572.4554301339,58291110010538,1320569010538,0,2002,42,6,53,2764,1,,2002,2,23,NaN,1,117,4,0,41.43294,-79.11853,1710,NaN,NaN,4,, 211Ga,4205,0,285,NaN,NaN,4.41833710031094,4.41833710031094,285
68478458010538,58295200010538,0,2002,42,6,117,2585,3,11,1,,,0,2,541,36,7.5,1,78,2,59,4,NaN,NaN,NaN,NaN,2,,,5.153026,0,0,1,,,6.018046,47,351.795398,869.304018227901,58291110010538,1320575010538,0,2002,42,6,117,2585,1,,2002,10,2,NaN,1,1,4,0,41.64448,-77.2417,1680,NaN,NaN,4,, 211Ff,4210,0,286,NaN,NaN,2.58413518163504,2.58413518163504,286
68482052010538,58298829010538,0,2002,42,6,123,2406,3,7,1,,,0,2,541,36,17,1,95,3,85,4,NaN,NaN,NaN,NaN,2,,,44.659921,0,0,1,,,6.018046,38,504.474692000001,1246.5821876666,58291110010538,1320577010538,0,2002,42,6,123,2406,1,,2002,3,28,NaN,1,117,2,0,41.67137,-79.11191,1900,NaN,NaN,4,, 211Ga,4205,0,287,NaN,NaN,4.43500415896129,4.43500415896129,287
68495544010538,58341819010538,0,2002,42,7,9,2458,4,4,1,,,0,2,541,36,5.1,1,50,3,42,4,NaN,NaN,NaN,NaN,3,,,0.790034,0,0,1,,,6.018046,22,408.185956,1008.6479065738,58291110010538,1320578010538,0,2002,42,7,9,2458,1,,2002,11,5,NaN,1,1,1,0,40.01319,-78.51129,1400,NaN,NaN,4,,M221Ac,4209,0,288,NaN,NaN,3.95806085899699,3.95806085899699,288
68474533010538,58291242010538,0,2002,42,7,111,2212,2,4,1,,,0,2,541,36,16.2,1,90,3,5,4,NaN,NaN,NaN,NaN,5,,,0,0,0,1,,,6.018046,33,405.437226,1001.8556573073,58291110010538,1320582010538,0,2002,42,7,111,2212,1,,2002,8,5,NaN,1,1,4,0,40.17523,-78.76896,2380,NaN,NaN,4,,M221Bf,4212,0,289,NaN,NaN,4.16633741611311,4.16633741611311,289
68489691010538,58332356010538,0,2002,42,8,37,2296,3,2,1,,,0,2,541,36,6.8,1,50,3,42,4,NaN,NaN,NaN,NaN,2,,,3.796964,0,1,1,,,6.018046,37,498.456646,1231.7112950983,58291110010538,1320585010538,0,2002,42,8,37,2296,1,,2002,3,7,NaN,1,1,2,0,40.97077,-76.41791,560,NaN,NaN,4,,M221Ac,4211,0,290,NaN,NaN,1.71320231087984,1.71320231087984,290
68489693010538,58332356010538,0,2002,42,8,37,2296,3,3,1,,,0,2,541,36,6.2,1,55,2,50,4,NaN,NaN,NaN,NaN,2,,,2.815845,0,1,1,,,6.018046,37,498.456646,1231.7112950983,58291110010538,1320585010538,0,2002,42,8,37,2296,1,,2002,3,7,NaN,1,1,2,0,40.97077,-76.41791,560,NaN,NaN,4,,M221Ac,4211,0,291,NaN,NaN,1.71320231087984,1.71320231087984,291
68489697010538,58332356010538,0,2002,42,8,37,2296,3,5,1,,,0,2,541,36,6.3,1,50,3,35,4,NaN,NaN,NaN,NaN,3,,,1.730807,0,1,1,,,6.018046,37,498.456646,1231.7112950983,58291110010538,1320585010538,0,2002,42,8,37,2296,1,,2002,3,7,NaN,1,1,2,0,40.97077,-76.41791,560,NaN,NaN,4,,M221Ac,4211,0,292,NaN,NaN,1.71320231087984,1.71320231087984,292
68489711010538,58332356010538,0,2002,42,8,37,2296,3,6,1,,,0,2,541,36,5.5,1,37,3,37,4,NaN,NaN,NaN,NaN,2,,,1.856711,0,1,1,,,6.018046,37,498.456646,1231.7112950983,58291110010538,1320585010538,0,2002,42,8,37,2296,1,,2002,3,7,NaN,1,1,2,0,40.97077,-76.41791,560,NaN,NaN,4,,M221Ac,4211,0,293,NaN,NaN,1.71320231087984,1.71320231087984,293
68489723010538,58332356010538,0,2002,42,8,37,2296,3,8,1,,,0,2,541,36,6,1,40,3,40,4,NaN,NaN,NaN,NaN,4,,,0.38236,0,0,1,,,6.018046,37,498.456646,1231.7112950983,58291110010538,1320585010538,0,2002,42,8,37,2296,1,,2002,3,7,NaN,1,1,2,0,40.97077,-76.41791,560,NaN,NaN,4,,M221Ac,4211,0,294,NaN,NaN,1.71320231087984,1.71320231087984,294
68467695010538,58321128010538,0,2002,42,8,89,2426,1,3,1,,,0,2,541,36,8.6,1,57,1,57,3,NaN,NaN,NaN,NaN,1,,,8.14462,0,1,1,,,6.018046,29,243.47057,601.6279519985,58291110010538,1320588010538,0,2002,42,8,89,2426,1,,2002,6,19,NaN,1,1,6,0,40.81777,-75.47478,1170,NaN,NaN,4,,M221Ac,4217,0,295,NaN,NaN,0.821325132565655,0.821325132565655,295
68473518010538,58327009010538,0,2002,42,8,107,2863,1,10,1,,,0,2,541,36,5.7,1,58,3,50,4,NaN,NaN,NaN,NaN,2,,,2.074154,0,1,1,,,6.018046,35,279.578846,690.8533074083,58291110010538,1320592010538,0,2002,42,8,107,2863,1,,2002,7,2,NaN,1,1,2,1,40.70599,-75.89011,690,NaN,NaN,4,,M221Ac,4217,0,296,NaN,NaN,1.24958426702805,1.24958426702805,296
68496509010538,58342836010538,0,2002,42,9,11,2316,4,3,1,,,0,2,541,36,5.6,1,49,3,49,3,NaN,NaN,NaN,NaN,1,,,2.131206,0,1,1,,,6.018046,36,354.544128,876.096267494401,58291110010538,1320597010538,0,2002,42,9,11,2316,1,,2002,7,1,NaN,1,116,4,0,40.54049,-75.79437,590,NaN,NaN,4,,M221Ad,4215,0,297,NaN,NaN,1.22860636781843,1.22860636781843,297
68496527010538,58342836010538,0,2002,42,9,11,2316,4,8,1,,,0,2,541,36,5.4,1,38,3,38,4,NaN,NaN,NaN,NaN,2,,,1.716773,0,1,1,,,6.018046,36,354.544128,876.096267494401,58291110010538,1320597010538,0,2002,42,9,11,2316,1,,2002,7,1,NaN,1,116,4,0,40.54049,-75.79437,590,NaN,NaN,4,,M221Ad,4215,0,298,NaN,NaN,1.22860636781843,1.22860636781843,298
68459287010538,58312567010538,0,2002,42,9,71,2202,3,3,1,,,0,2,541,36,14.7,1,65,3,14,4,NaN,NaN,NaN,NaN,5,,,0,0,0,1,,,6.018046,11,66.198506,163.5798182513,58291110010538,1320602010538,0,2002,42,9,71,2202,1,,2002,11,4,NaN,1,116,3,0,40.18121,-76.19588,390,NaN,NaN,4,, 221Da,4216,0,299,NaN,NaN,1.7567741675537,1.7567741675537,299
68460869010538,58314189010538,0,2002,42,9,77,2157,1,1,2,,,0,2,541,36,6.1,1,35,3,21,4,NaN,NaN,NaN,NaN,4,,,0.381652,0,0,1,,,6.018046,29,381.365042,942.372087034101,58291110010538,1320604010538,0,2002,42,9,77,2157,1,,2002,4,2,NaN,1,1,4,0,40.5086,-75.49576,570,NaN,NaN,4,, 221Am,4215,0,300,NaN,NaN,0.994882693388525,0.994882693388525,300
68544539010538,58386677010538,0,2003,42,0,55,5803,2,8,1,,,0,2,541,36,5.7,1,42,3,32,3,NaN,NaN,NaN,NaN,1,,,2.296385,0,0,1,,,6.018046,23,207.362294,512.4025965887,58352165010538,1320543010538,0,2003,42,0,55,5803,1,,2003,3,12,NaN,1,117,4,0,39.73325,-77.461228,1090,NaN,NaN,5,,M221Da,4209,0,301,NaN,NaN,3.08003751551828,3.08003751551828,301
68545072010538,58387263010538,0,2003,42,0,57,3867,4,3,1,,,0,2,541,36,8.7,1,66,3,7,4,NaN,NaN,NaN,NaN,4,,,0.266539,0,0,1,,,6.018046,26,708.047084,1749.6197469182,58352165010538,1320544010538,0,2003,42,0,57,3867,1,,2003,1,13,NaN,1,117,2,0,39.929807,-78.015154,910,NaN,NaN,5,,M221Ac,4209,0,302,NaN,NaN,3.51188492401231,3.51188492401231,302
68550298010538,58392513010538,0,2003,42,0,67,4294,3,2,1,,,0,2,541,36,8.2,1,55,3,41,4,NaN,NaN,NaN,NaN,2,,,6.573359,0,0,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,303,NaN,NaN,2.98668455542681,2.98668455542681,303
68550304010538,58392513010538,0,2003,42,0,67,4294,3,3,1,,,0,2,541,36,5,1,40,3,40,3,NaN,NaN,NaN,NaN,1,,,1.33648,0,1,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,304,NaN,NaN,2.98668455542681,2.98668455542681,304
68550310010538,58392513010538,0,2003,42,0,67,4294,3,4,1,,,0,2,541,36,5.6,1,50,3,31,4,NaN,NaN,NaN,NaN,3,,,1.14581,0,0,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,305,NaN,NaN,2.98668455542681,2.98668455542681,305
68550324010538,58392513010538,0,2003,42,0,67,4294,3,6,1,,,0,2,541,36,5.5,1,41,3,41,4,NaN,NaN,NaN,NaN,2,,,1.856711,0,1,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,306,NaN,NaN,2.98668455542681,2.98668455542681,306
68550326010538,58392513010538,0,2003,42,0,67,4294,3,7,1,,,0,2,541,36,5.9,1,37,3,37,4,NaN,NaN,NaN,NaN,3,,,1.421856,0,0,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,307,NaN,NaN,2.98668455542681,2.98668455542681,307
68550330010538,58392513010538,0,2003,42,0,67,4294,3,8,1,,,0,2,541,36,5.5,1,43,3,43,4,NaN,NaN,NaN,NaN,2,,,1.856711,0,1,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,308,NaN,NaN,2.98668455542681,2.98668455542681,308
68550334010538,58392513010538,0,2003,42,0,67,4294,3,9,1,,,0,2,541,36,6.8,1,40,3,40,4,NaN,NaN,NaN,NaN,3,,,2.260098,0,0,1,,,6.018046,21,195.326202,482.6608114521,58352165010538,1320546010538,0,2003,42,0,67,4294,1,,2003,8,26,NaN,1,1,5,0,40.375099,-77.603446,740,NaN,NaN,5,,M221Ac,4210,0,309,NaN,NaN,2.98668455542681,2.98668455542681,309
68550160010538,58392417010538,0,2003,42,0,67,4335,1,5,1,,,0,2,541,36,13.5,1,62,3,9,4,NaN,NaN,NaN,NaN,3,,,4.351732,0,0,1,,,6.018046,26,432.25814,1068.131476847,58352165010538,1320546010538,0,2003,42,0,67,4335,1,,2003,4,14,NaN,1,1,3,1,40.525011,-77.310804,620,NaN,NaN,5,,M221Ac,4210,0,310,NaN,NaN,2.66686615715094,2.66686615715094,310
68558881010538,58401296010538,0,2003,42,0,87,4205,4,5,1,,,0,2,541,36,15.7,1,60,3,45,4,NaN,NaN,NaN,NaN,3,,,18.709957,0,0,1,,,6.018046,11,273.040214,674.6960208047,58352165010538,1320547010538,0,2003,42,0,87,4205,1,,2003,8,25,NaN,1,1,1,0,40.553421,-77.663151,680,NaN,NaN,5,,M221Ac,4210,0,311,NaN,NaN,3.00585808544083,3.00585808544083,311
68565832010538,58408320010538,0,2003,42,0,109,5085,4,5,1,,,0,2,541,36,5.2,1,75,3,55,4,NaN,NaN,NaN,NaN,3,,,0.864377,0,0,1,,,6.018046,38,504.474692,1246.5821876666,58352165010538,1320549010538,0,2003,42,0,109,5085,1,,2003,4,23,NaN,1,1,3,4,40.864306,-76.962079,780,NaN,NaN,5,,M221Ac,4210,0,312,NaN,NaN,2.26534761129435,2.26534761129435,312
68565762010538,58408212010538,0,2003,42,0,109,5964,2,7,1,,,0,2,541,36,6.6,1,50,3,32,4,NaN,NaN,NaN,NaN,4,,,0.538911,0,0,1,,,6.018046,44,1161.108092,2869.1561507366,58352165010538,1320549010538,0,2003,42,0,109,5964,1,,2003,4,22,NaN,1,116,5,1,40.80451,-77.15635,710,NaN,NaN,5,,M221Ac,4210,0,313,NaN,NaN,2.46541814980015,2.46541814980015,313
68525305010538,58374343010538,0,2003,42,5,5,5338,3,3,1,,,0,2,541,36,15.7,1,90,1,67,4,NaN,NaN,NaN,NaN,3,,,23.312615,0,0,1,,,6.018046,23,207.362294,512.4025965887,58352165010538,1320552010538,0,2003,42,5,5,5338,1,,2003,8,6,NaN,1,117,5,0,40.92939,-79.349811,1090,NaN,NaN,5,, 221Ea,4203,0,314,NaN,NaN,4.64248576048533,4.64248576048533,314
68526307010538,58375344010538,0,2003,42,5,7,4271,4,1,1,,,0,2,541,36,6.9,1,45,3,8,4,NaN,NaN,NaN,NaN,3,,,0.85216,0,0,1,,,6.018046,19,321.184582,793.6631613511,58352165010538,1320553010538,0,2003,42,5,7,4271,1,,2003,5,14,NaN,1,1,4,4,40.632857,-80.159436,1100,NaN,NaN,5,, 221Ea,4212,0,315,NaN,NaN,5.46995253193051,5.46995253193051,315
68532423010538,58373162010538,0,2003,42,5,49,4265,4,3,1,,,0,2,541,36,13.1,1,75,3,58,4,NaN,NaN,NaN,NaN,3,,,15.559048,0,1,1,,,6.018046,11,204.092978,504.3239532869,58352165010538,1320556010538,0,2003,42,5,49,4265,1,,2003,6,3,NaN,1,1,1,0,41.968443,-80.137302,1270,NaN,NaN,5,, 221Fa,4205,0,316,NaN,NaN,5.49190882826227,5.49190882826227,316
68532078010538,58372792010538,0,2003,42,5,49,4660,1,5,1,,,0,2,541,36,7.4,1,70,3,52,4,NaN,NaN,NaN,NaN,3,,,2.941494,0,1,1,,,6.018046,36,630.333072,1557.5845375656,58352165010538,1320556010538,0,2003,42,5,49,4660,1,,2003,4,9,NaN,1,1,6,9,42.003459,-79.764253,1580,NaN,NaN,5,, 221Fa,4205,0,317,NaN,NaN,5.12956928254078,5.12956928254078,317
68546191010538,58388348010538,0,2003,42,5,59,3904,1,4,1,,,0,2,541,36,15.6,1,60,3,7,4,NaN,NaN,NaN,NaN,5,,,0,0,0,1,,,6.018046,37,567.403882,1402.0833626161,58352165010538,1320557010538,0,2003,42,5,59,3904,1,,2003,2,25,NaN,1,1,6,1,39.724961,-80.131501,990,NaN,NaN,5,, 221Ea,4218,0,318,NaN,NaN,5.59699882244851,5.59699882244851,318
68546175010538,58388348010538,0,2003,42,5,59,3904,2,14,1,,,0,2,541,36,6.5,1,42,3,42,4,NaN,NaN,NaN,NaN,3,,,1.955219,0,0,1,,,6.018046,37,567.403882,1402.0833626161,58352165010538,1320557010538,0,2003,42,5,59,3904,1,,2003,2,25,NaN,1,1,6,1,39.724961,-80.131501,990,NaN,NaN,5,, 221Ea,4218,0,319,NaN,NaN,5.59699882244851,5.59699882244851,319
